npi,pagerank,indegree,outdegree,community_id,doctor_self_pats,total_pats_in_community,total_doctors_in_community,total_links_in_community
7747874081,7.395107707728865e-05,0.0,1.0,43,3,845,92,136
7749521377,7.395107707728865e-05,0.0,1.0,32,7,543,46,80
7749716219,7.395107707728865e-05,0.0,1.0,648,7,7,2,1
9035622490,0.00013692964799230217,1.0,0.0,648,2,7,2,1
7751826270,7.395107707728865e-05,0.0,1.0,116,9,437,42,57
7755527848,7.395107707728865e-05,0.0,1.0,42,6,434,77,97
7759812724,7.395107707728865e-05,0.0,1.0,649,5,9,2,1
7262114298,0.00013692964799230217,1.0,0.0,649,7,9,2,1
7766501748,7.395107707728865e-05,0.0,1.0,650,4,5,2,1
5633069274,0.00013692964799230217,1.0,0.0,650,3,5,2,1
7770635577,7.395107707728865e-05,0.0,1.0,651,3,4,2,1
7912526683,0.00013692964799230217,1.0,0.0,651,3,4,2,1
5302694977,0.00012455533829240086,1.0,0.0,80,3,202,38,39
8998148957,0.00012178666613102532,1.0,0.0,328,3,57,9,8
9782007131,0.00012178666613102532,1.0,0.0,328,2,57,9,8
7779018123,7.395107707728865e-05,0.0,1.0,652,4,5,2,1
2387168823,0.00013692964799230217,1.0,0.0,652,3,5,2,1
7783954812,7.395107707728865e-05,0.0,2.0,188,3,40,9,11
7784061393,7.395107707728865e-05,0.0,1.0,3,3,848,55,83
7786865801,7.395107707728865e-05,0.0,1.0,7,4,78,16,16
7817270624,7.395107707728865e-05,0.0,1.0,92,2,336,32,41
7818333598,0.00013692964799230217,1.0,1.0,653,5,7,3,2
9356579514,0.00019061511215643317,1.0,0.0,653,4,7,3,2
7826687715,7.395107707728865e-05,0.0,1.0,52,14,1745,99,105
7839866656,7.395107707728865e-05,0.0,1.0,90,3,794,33,35
7841062586,7.395107707728865e-05,0.0,1.0,105,7,1061,61,68
7844732798,7.395107707728865e-05,0.0,1.0,41,2,891,100,119
7846097446,7.395107707728865e-05,0.0,1.0,457,13,34,4,3
7856224406,0.0003216884343438911,2.0,2.0,112,13,480,37,60
9340904764,0.00010679757726435047,1.0,0.0,105,2,1061,61,68
7866968269,7.395107707728865e-05,0.0,1.0,111,2,1070,128,210
7872277985,7.395107707728865e-05,0.0,1.0,654,4,5,2,1
9573717181,0.00013692964799230217,1.0,0.0,654,3,5,2,1
0823872220,9.851640836396848e-05,1.0,0.0,17,14,1130,84,198
8810255484,9.851640836396848e-05,1.0,0.0,17,5,1130,84,198
7874961275,7.395107707728865e-05,0.0,1.0,229,4,9,3,2
7878362972,7.395107707728865e-05,0.0,1.0,98,3,828,36,37
7889171092,7.395107707728865e-05,0.0,1.0,52,3,1745,99,105
7894408510,7.395107707728865e-05,0.0,2.0,655,5,9,3,2
1791335503,0.00010544036253479542,1.0,0.0,655,6,9,3,2
8532651922,0.00010544036253479542,1.0,0.0,655,2,9,3,2
2896901566,0.00013298124698405284,1.0,0.0,70,3,395,39,56
7903254859,7.395107707728865e-05,0.0,1.0,17,4,1130,84,198
7910293646,7.395107707728865e-05,0.0,1.0,71,2,392,47,120
7910435030,7.395107707728865e-05,0.0,1.0,15,5,892,102,132
7914863427,7.395107707728865e-05,0.0,1.0,656,2,2,2,1
4244385964,0.00013692964799230217,1.0,0.0,656,2,2,2,1
7916182022,7.395107707728865e-05,0.0,2.0,1,3,301,60,77
7920641073,7.395107707728865e-05,0.0,1.0,111,2,1070,128,210
7923565608,7.395107707728865e-05,0.0,1.0,162,2,166,10,10
7936968383,7.395107707728865e-05,0.0,1.0,43,3,845,92,136
7938546569,7.395107707728865e-05,0.0,1.0,657,3,7,2,1
8516923197,0.00013692964799230217,1.0,0.0,657,6,7,2,1
7940741389,7.395107707728865e-05,0.0,1.0,20,3,420,38,47
7953191361,0.0001252366847824439,1.0,1.0,105,5,1061,61,68
8871891711,0.00018065847143676538,1.0,0.0,105,3,1061,61,68
7953217130,7.395107707728865e-05,0.0,1.0,41,4,891,100,119
7955454931,7.395107707728865e-05,0.0,2.0,109,3,667,66,71
7956039047,7.395107707728865e-05,0.0,1.0,99,2,199,28,32
7959323128,7.395107707728865e-05,0.0,2.0,182,2,20,8,7
0398626886,0.00011523629594038485,1.0,0.0,62,2,747,30,32
0795575986,0.00011523629594038485,1.0,0.0,62,3,747,30,32
1012993423,0.00011523629594038485,1.0,0.0,62,23,747,30,32
1356637353,0.00011523629594038485,1.0,0.0,62,5,747,30,32
2096202770,0.00011523629594038485,1.0,0.0,62,2,747,30,32
3768599165,0.00011523629594038485,1.0,0.0,62,2,747,30,32
4472589639,0.00011523629594038485,1.0,0.0,62,3,747,30,32
5121496988,0.00011523629594038485,1.0,0.0,62,4,747,30,32
7052279439,0.00011523629594038485,1.0,0.0,62,5,747,30,32
7210074992,0.00011523629594038485,1.0,0.0,62,5,747,30,32
9332478823,0.00011523629594038485,1.0,0.0,62,3,747,30,32
9927053939,0.00011523629594038485,1.0,0.0,62,8,747,30,32
9979349043,0.00011523629594038485,1.0,0.0,62,3,747,30,32
7963288057,7.395107707728865e-05,0.0,1.0,41,3,891,100,119
7965623455,0.0004142858019712881,1.0,1.0,658,4,12,2,2
9155268123,0.0004142858019712881,1.0,1.0,658,12,12,2,2
7970746209,7.395107707728865e-05,0.0,1.0,91,6,959,54,59
7974162626,7.395107707728865e-05,0.0,1.0,8,3,57,8,11
7979875703,7.395107707728865e-05,0.0,1.0,31,10,600,44,60
7985077191,0.00013755680768458135,1.0,1.0,99,7,199,28,32
7985256811,7.395107707728865e-05,0.0,1.0,659,7,7,2,1
0516564800,0.00013692964799230217,1.0,0.0,659,2,7,2,1
7990631608,7.395107707728865e-05,0.0,1.0,660,3,7,2,1
4347675104,0.00013692964799230217,1.0,0.0,660,6,7,2,1
7992098246,7.395107707728865e-05,0.0,1.0,661,2,3,2,1
2315910562,0.00013692964799230217,1.0,0.0,661,3,3,2,1
7999672217,7.395107707728865e-05,0.0,1.0,103,2,820,70,104
8001969702,7.395107707728865e-05,0.0,1.0,662,6,9,2,1
6995738491,0.00013692964799230217,1.0,0.0,662,5,9,2,1
8006020871,7.395107707728865e-05,0.0,1.0,41,13,891,100,119
8006024880,7.395107707728865e-05,0.0,3.0,109,6,667,66,71
8007069354,7.395107707728865e-05,0.0,1.0,27,3,675,27,28
8010389668,7.395107707728865e-05,0.0,1.0,195,7,83,10,9
8010530959,7.395107707728865e-05,0.0,1.0,573,2,4,3,2
8019829777,7.395107707728865e-05,0.0,1.0,322,3,6,3,2
8025739168,7.395107707728865e-05,0.0,1.0,663,2,2,2,1
3962173338,0.00013692964799230217,1.0,0.0,663,2,2,2,1
8026874888,7.395107707728865e-05,0.0,1.0,106,9,356,37,87
9681408739,0.00015292852795425712,1.0,0.0,21,8,968,38,41
8051759278,7.395107707728865e-05,0.0,1.0,41,2,891,100,119
8062437678,7.395107707728865e-05,0.0,1.0,57,3,487,20,19
8063290974,7.395107707728865e-05,0.0,1.0,664,5,7,2,1
2911697655,0.00013692964799230217,1.0,0.0,664,4,7,2,1
8064223559,7.395107707728865e-05,0.0,1.0,123,2,631,78,136
8065914207,7.395107707728865e-05,0.0,4.0,477,7,15,6,5
4503175045,8.969571980604203e-05,1.0,0.0,477,2,15,6,5
5075739382,8.969571980604203e-05,1.0,0.0,477,5,15,6,5
8439990853,8.969571980604203e-05,1.0,0.0,477,5,15,6,5
9657323154,0.0001317946220703943,1.0,0.0,111,5,1070,128,210
8078201104,7.395107707728865e-05,0.0,1.0,71,2,392,47,120
8082343371,7.395107707728865e-05,0.0,1.0,41,4,891,100,119
8083117780,7.395107707728865e-05,0.0,1.0,53,3,947,47,47
6865068220,0.00013228309461686092,1.0,0.0,217,8,50,5,4
3088415853,0.0001613174013057381,1.0,0.0,99,3,199,28,32
8091051372,7.395107707728865e-05,0.0,2.0,2,2,33,10,10
8094713984,7.395107707728865e-05,0.0,1.0,1,6,301,60,77
8097298125,7.395107707728865e-05,0.0,1.0,84,2,498,53,65
8098368191,7.395107707728865e-05,0.0,1.0,205,2,146,21,24
1708974895,0.000136384353853275,1.0,0.0,87,2,80,7,6
8106284429,7.395107707728865e-05,0.0,1.0,449,3,6,3,2
8108177486,7.395107707728865e-05,0.0,1.0,52,3,1745,99,105
8118774517,7.395107707728865e-05,0.0,1.0,42,3,434,77,97
8121003190,7.395107707728865e-05,0.0,1.0,63,2,1162,54,55
9331735418,0.00024527196984546,2.0,0.0,63,2,1162,54,55
8122844867,7.395107707728865e-05,0.0,1.0,19,11,1295,117,246
0957798115,0.00012119048378340008,1.0,0.0,205,2,146,21,24
1932587717,0.0001474454678776959,1.0,0.0,253,2,58,16,20
3433617066,0.0001474454678776959,1.0,0.0,253,3,58,16,20
4221345709,0.0001474454678776959,1.0,0.0,253,5,58,16,20
6131615618,0.0001474454678776959,1.0,0.0,253,2,58,16,20
9128244276,0.0001474454678776959,1.0,3.0,253,9,58,16,20
8140983631,7.395107707728865e-05,0.0,1.0,99,3,199,28,32
8141518350,7.395107707728865e-05,0.0,1.0,310,4,24,3,2
8142177917,7.395107707728865e-05,0.0,1.0,41,4,891,100,119
8143954308,7.395107707728865e-05,0.0,1.0,61,3,592,40,46
8151079848,7.395107707728865e-05,0.0,2.0,15,3,892,102,132
8151823821,7.395107707728865e-05,0.0,1.0,53,5,947,47,47
8153823952,7.395107707728865e-05,0.0,3.0,49,24,1240,85,205
8763577480,9.494393404895982e-05,1.0,0.0,49,7,1240,85,205
8155162002,7.395107707728865e-05,0.0,1.0,45,3,712,20,20
4582585075,0.00010900269044073507,1.0,0.0,106,3,356,37,87
6363713315,0.00010900269044073507,1.0,0.0,106,11,356,37,87
8162191099,7.395107707728865e-05,0.0,1.0,70,3,395,39,56
8162451417,0.00012726805958746502,1.0,1.0,63,29,1162,54,55
8163317957,7.395107707728865e-05,0.0,1.0,168,2,218,20,41
8165848994,7.395107707728865e-05,0.0,1.0,17,12,1130,84,198
8171760736,7.395107707728865e-05,0.0,1.0,248,11,57,8,8
8174239265,7.395107707728865e-05,0.0,1.0,19,3,1295,117,246
8179496069,7.395107707728865e-05,0.0,1.0,305,2,98,19,20
8183802784,7.395107707728865e-05,0.0,1.0,665,4,8,2,1
0290865274,0.00013692964799230217,1.0,0.0,665,6,8,2,1
8184602143,7.395107707728865e-05,0.0,1.0,264,2,123,29,30
4145077580,0.00015460485715132423,1.0,0.0,66,2,223,29,49
3723079778,0.00010997743709443935,1.0,0.0,49,2,1240,85,205
4978370459,0.00010997743709443935,1.0,0.0,49,9,1240,85,205
9266839748,0.00010997743709443935,1.0,1.0,49,9,1240,85,205
8199562932,7.395107707728865e-05,0.0,1.0,70,6,395,39,56
7901736780,0.00012174926272224526,1.0,0.0,3,2,848,55,83
0133291544,0.00012726805958746502,1.0,0.0,63,2,1162,54,55
0801647241,0.00012726805958746502,1.0,0.0,63,43,1162,54,55
0963386475,0.00012726805958746502,1.0,0.0,63,2,1162,54,55
1359902719,0.00012726805958746502,1.0,0.0,63,4,1162,54,55
1668386884,0.00012726805958746502,1.0,0.0,63,11,1162,54,55
2718880341,0.00012726805958746502,1.0,0.0,63,3,1162,54,55
2852494825,0.00012726805958746502,1.0,0.0,63,8,1162,54,55
3021996819,0.00012726805958746502,1.0,0.0,63,3,1162,54,55
3351888434,0.00012726805958746502,1.0,0.0,63,5,1162,54,55
3930051631,0.00012726805958746502,1.0,0.0,63,2,1162,54,55
4279611345,0.00012726805958746502,1.0,0.0,63,3,1162,54,55
4398142422,0.00012726805958746502,1.0,0.0,63,2,1162,54,55
5822872317,0.00012726805958746502,1.0,0.0,63,6,1162,54,55
6308563261,0.00012726805958746502,1.0,0.0,63,3,1162,54,55
7003923378,0.00016158476393962926,2.0,0.0,80,7,202,38,39
7498918970,0.00012726805958746502,1.0,0.0,63,3,1162,54,55
7584607250,0.00012726805958746502,1.0,0.0,63,2,1162,54,55
7640005721,0.00012726805958746502,1.0,0.0,63,9,1162,54,55
8141004628,0.00012726805958746502,1.0,0.0,63,8,1162,54,55
8195334988,0.00012726805958746502,1.0,0.0,63,3,1162,54,55
8211216124,0.00015809022425805315,2.0,4.0,92,20,336,32,41
8324321535,0.00012726805958746502,1.0,0.0,63,6,1162,54,55
8393353893,0.00012726805958746502,1.0,1.0,63,7,1162,54,55
8529891510,0.00012726805958746502,1.0,0.0,63,2,1162,54,55
9374559846,0.00012726805958746502,1.0,1.0,63,4,1162,54,55
8208233629,7.395107707728865e-05,0.0,1.0,99,6,199,28,32
1766772303,0.00013130729139405124,1.0,0.0,19,2,1295,117,246
8210881011,7.395107707728865e-05,0.0,1.0,666,2,3,2,1
4413210598,0.00013692964799230217,1.0,0.0,666,3,3,2,1
8211182042,7.395107707728865e-05,0.0,1.0,667,3,3,2,1
3081848753,0.00013692964799230217,1.0,0.0,667,2,3,2,1
8216121358,7.395107707728865e-05,0.0,1.0,47,2,451,42,64
8217635740,7.395107707728865e-05,0.0,1.0,668,11,12,2,1
4664538635,0.00013692964799230217,1.0,0.0,668,3,12,2,1
6313271576,0.0001411001531644862,1.0,0.0,64,2,443,57,91
8223246344,7.395107707728865e-05,0.0,1.0,152,2,59,10,9
8225493606,7.395107707728865e-05,0.0,1.0,200,9,63,10,13
8227307501,7.395107707728865e-05,0.0,1.0,61,2,592,40,46
8815721705,0.00026051131676762564,1.0,0.0,98,5,828,36,37
8233124081,7.395107707728865e-05,0.0,1.0,29,2,168,28,36
1958141952,0.00021706339841563136,1.0,0.0,114,4,56,7,8
4065955632,0.00010324339360056305,1.0,0.0,43,3,845,92,136
4376941879,0.00010324339360056305,1.0,0.0,43,5,845,92,136
5992794174,0.00010324339360056305,1.0,0.0,43,6,845,92,136
8240272150,7.395107707728865e-05,0.0,1.0,56,5,384,30,39
8240312900,7.395107707728865e-05,0.0,3.0,49,7,1240,85,205
8247120267,7.395107707728865e-05,0.0,1.0,362,7,12,3,2
8250811503,7.395107707728865e-05,0.0,1.0,669,2,3,2,1
4741170697,0.00013692964799230217,1.0,0.0,669,3,3,2,1
8347453660,0.00017083677493082963,1.0,0.0,98,3,828,36,37
8254489320,7.395107707728865e-05,0.0,1.0,670,3,6,2,1
0028285938,0.00013692964799230217,1.0,0.0,670,5,6,2,1
8262622238,7.395107707728865e-05,0.0,1.0,94,5,218,25,29
8268667849,7.395107707728865e-05,0.0,1.0,671,4,10,2,1
7403193766,0.00013692964799230217,1.0,0.0,671,8,10,2,1
8275305758,7.395107707728865e-05,0.0,1.0,15,11,892,102,132
8278901315,7.395107707728865e-05,0.0,1.0,42,4,434,77,97
8280482430,7.395107707728865e-05,0.0,1.0,672,4,5,2,1
4507001533,0.00013692964799230217,1.0,0.0,672,3,5,2,1
7879732189,9.061736780288073e-05,1.0,0.0,112,5,480,37,60
8305258023,7.395107707728865e-05,0.0,1.0,56,3,384,30,39
8309878682,0.00013692964799230217,1.0,1.0,673,17,28,3,2
4907076677,0.00019061511215643317,1.0,0.0,673,13,28,3,2
8312024337,7.395107707728865e-05,0.0,2.0,130,6,36,7,7
8316789366,7.395107707728865e-05,0.0,2.0,674,4,9,3,2
1031054166,0.00010544036253479542,1.0,0.0,674,3,9,3,2
5909974545,0.00010544036253479542,1.0,0.0,674,6,9,3,2
8318658688,7.395107707728865e-05,0.0,1.0,41,5,891,100,119
8318907459,7.395107707728865e-05,0.0,1.0,675,2,2,2,1
2337207576,0.00013692964799230217,1.0,0.0,675,2,2,2,1
8326597380,7.395107707728865e-05,0.0,1.0,52,6,1745,99,105
8326743881,7.395107707728865e-05,0.0,1.0,139,6,349,31,35
8343475739,7.395107707728865e-05,0.0,1.0,264,4,123,29,30
9259582091,0.00023650827580827652,1.0,0.0,371,3,28,4,3
0910508698,0.00016872572911974813,1.0,0.0,56,2,384,30,39
8359667466,7.395107707728865e-05,0.0,1.0,43,3,845,92,136
8360959481,7.395107707728865e-05,0.0,1.0,676,2,2,2,1
1977574938,0.00013692964799230217,1.0,0.0,676,2,2,2,1
8363733569,7.395107707728865e-05,0.0,1.0,47,2,451,42,64
8364006195,7.395107707728865e-05,0.0,2.0,321,5,15,5,4
8368071656,7.395107707728865e-05,0.0,2.0,21,7,968,38,41
8368917343,7.395107707728865e-05,0.0,1.0,42,9,434,77,97
8369791949,7.395107707728865e-05,0.0,3.0,244,3,374,29,72
8372736325,7.395107707728865e-05,0.0,1.0,105,4,1061,61,68
8373060467,7.395107707728865e-05,0.0,1.0,68,5,470,50,96
8374162198,7.395107707728865e-05,0.0,2.0,63,9,1162,54,55
9971836516,0.00010544036253479542,1.0,0.0,63,4,1162,54,55
9032345804,0.00013522003563005167,1.0,1.0,64,2,443,57,91
8379400939,7.395107707728865e-05,0.0,1.0,19,4,1295,117,246
8381468973,0.00010826778142945291,1.0,1.0,80,11,202,38,39
8386132278,7.395107707728865e-05,0.0,1.0,677,4,12,2,1
6809959773,0.00013692964799230217,1.0,0.0,677,10,12,2,1
8386144404,7.395107707728865e-05,0.0,1.0,233,3,15,5,4
8392689897,7.395107707728865e-05,0.0,1.0,53,2,947,47,47
8392722824,7.395107707728865e-05,0.0,1.0,99,3,199,28,32
2236747784,0.0001822933989304465,1.0,0.0,63,2,1162,54,55
0198427509,0.0001341922686594713,1.0,0.0,68,3,470,50,96
0379183893,0.0001341922686594713,1.0,0.0,68,2,470,50,96
2813468092,0.0001341922686594713,1.0,0.0,68,5,470,50,96
3192877161,0.0001341922686594713,1.0,0.0,68,2,470,50,96
3744830924,0.0001341922686594713,1.0,0.0,68,2,470,50,96
4249440256,0.0001341922686594713,1.0,0.0,68,4,470,50,96
4986997966,0.0001341922686594713,1.0,0.0,68,2,470,50,96
6560551322,0.0001341922686594713,1.0,0.0,68,4,470,50,96
7514742881,0.00017622374000685048,2.0,0.0,57,3,487,20,19
8609148723,0.0001341922686594713,1.0,0.0,68,2,470,50,96
9267152221,0.0001341922686594713,1.0,0.0,68,2,470,50,96
9986299802,0.0001341922686594713,1.0,1.0,68,8,470,50,96
8403592420,7.395107707728865e-05,0.0,1.0,96,2,427,35,50
8409857674,7.395107707728865e-05,0.0,1.0,6,3,312,16,16
0221879748,0.00011755458093822826,1.0,0.0,15,5,892,102,132
0228285138,0.00011755458093822826,1.0,0.0,15,2,892,102,132
1334390599,0.00011755458093822826,1.0,0.0,15,14,892,102,132
1539365501,0.00011755458093822826,1.0,0.0,15,4,892,102,132
1963151191,0.00011755458093822826,1.0,0.0,15,6,892,102,132
3588184362,0.00011755458093822826,1.0,0.0,15,4,892,102,132
5497797753,0.00011755458093822826,1.0,0.0,15,2,892,102,132
5826924930,0.00011755458093822826,1.0,0.0,15,11,892,102,132
6964376995,0.00011755458093822826,1.0,0.0,15,2,892,102,132
7087295365,0.00011755458093822826,1.0,0.0,15,6,892,102,132
7279337065,0.00011755458093822826,1.0,0.0,15,2,892,102,132
8766768867,0.00011755458093822826,1.0,0.0,15,6,892,102,132
7300898501,0.0001415661860680004,1.0,0.0,112,4,480,37,60
8420167894,7.395107707728865e-05,0.0,1.0,678,5,7,2,1
9328388119,0.00013692964799230217,1.0,0.0,678,5,7,2,1
8420338103,7.395107707728865e-05,0.0,1.0,66,2,223,29,49
8432657158,7.395107707728865e-05,0.0,1.0,679,3,4,2,1
5785326387,0.00013692964799230217,1.0,0.0,679,3,4,2,1
8434975923,7.395107707728865e-05,0.0,1.0,32,4,543,46,80
8435299809,7.395107707728865e-05,0.0,1.0,52,6,1745,99,105
8435913137,7.395107707728865e-05,0.0,1.0,53,3,947,47,47
8436120346,7.395107707728865e-05,0.0,1.0,89,4,678,39,40
3095876375,0.00019578420071275214,1.0,0.0,10,3,307,53,59
6400517703,0.00019578420071275214,1.0,0.0,10,2,307,53,59
8439029980,7.395107707728865e-05,0.0,2.0,26,8,799,102,138
8451178030,7.395107707728865e-05,0.0,1.0,680,2,2,2,1
7196557930,0.00013692964799230217,1.0,0.0,680,2,2,2,1
8454379848,7.395107707728865e-05,0.0,1.0,93,11,425,16,15
4238932940,0.00014176223447727438,1.0,0.0,116,5,437,42,57
8459593294,7.395107707728865e-05,0.0,1.0,29,3,168,28,36
8461753100,7.395107707728865e-05,0.0,1.0,673,2,28,3,2
2227899046,0.00010818422020820477,1.0,0.0,244,3,374,29,72
3660052280,0.00010818422020820477,1.0,0.0,244,2,374,29,72
4881650090,0.00010818422020820477,1.0,0.0,244,20,374,29,72
6013567599,0.00010818422020820477,1.0,0.0,244,3,374,29,72
8466510906,7.395107707728865e-05,0.0,1.0,681,6,7,2,1
7764467493,0.00013692964799230217,1.0,0.0,681,3,7,2,1
8468178151,7.395107707728865e-05,0.0,1.0,68,2,470,50,96
8475372231,7.395107707728865e-05,0.0,4.0,55,7,260,27,31
1425572625,8.969571980604203e-05,1.0,0.0,55,4,260,27,31
3818959092,8.969571980604203e-05,1.0,0.0,55,2,260,27,31
8484295628,7.395107707728865e-05,0.0,1.0,682,2,6,2,1
9879191950,0.00013692964799230217,1.0,0.0,682,6,6,2,1
8487391126,7.395107707728865e-05,0.0,1.0,683,7,9,2,1
8567481864,0.00013692964799230217,1.0,0.0,683,4,9,2,1
8496511707,9.494393404895982e-05,1.0,1.0,116,8,437,42,57
8501864838,7.395107707728865e-05,0.0,1.0,684,3,4,2,1
6937529955,0.00013692964799230217,1.0,0.0,684,3,4,2,1
8503069946,0.00012897584866023806,1.0,1.0,264,5,123,29,30
8508125514,7.395107707728865e-05,0.0,1.0,653,3,7,3,2
8509459494,7.395107707728865e-05,0.0,1.0,91,14,959,54,59
0987194381,0.0001009798864293785,1.0,0.0,56,3,384,30,39
1821905953,0.0001009798864293785,1.0,0.0,56,8,384,30,39
3325710051,0.0001009798864293785,1.0,0.0,56,2,384,30,39
9669454064,0.0001009798864293785,1.0,0.0,56,14,384,30,39
8518641380,7.395107707728865e-05,0.0,1.0,77,3,551,25,25
8528568645,7.395107707728865e-05,0.0,1.0,685,4,7,2,1
9242709892,0.00013692964799230217,1.0,0.0,685,5,7,2,1
8531613618,7.395107707728865e-05,0.0,1.0,3,4,848,55,83
0854814314,0.0001230679233456599,1.0,0.0,117,3,130,36,44
0868911497,0.0001230679233456599,1.0,0.0,117,3,130,36,44
7173291098,0.0001230679233456599,1.0,0.0,117,9,130,36,44
8024029236,0.0001230679233456599,1.0,0.0,117,2,130,36,44
9355502686,0.0001230679233456599,1.0,1.0,117,2,130,36,44
9494284437,0.0001230679233456599,1.0,1.0,117,4,130,36,44
8538219988,7.395107707728865e-05,0.0,1.0,60,8,320,30,36
8539500500,7.395107707728865e-05,0.0,1.0,53,2,947,47,47
9184495954,0.00013692964799230217,1.0,1.0,53,11,947,47,47
8560376422,7.395107707728865e-05,0.0,1.0,1,4,301,60,77
8588163432,7.395107707728865e-05,0.0,1.0,84,4,498,53,65
8595306928,7.395107707728865e-05,0.0,2.0,132,9,197,33,46
8601141021,7.395107707728865e-05,0.0,1.0,105,3,1061,61,68
8610429362,7.395107707728865e-05,0.0,1.0,15,3,892,102,132
8613163953,7.395107707728865e-05,0.0,1.0,686,7,10,2,1
0940462114,0.00013692964799230217,1.0,0.0,686,5,10,2,1
8619610945,7.395107707728865e-05,0.0,1.0,27,2,675,27,28
8627483955,7.395107707728865e-05,0.0,2.0,82,7,29,6,5
1640997758,0.00010544036253479542,1.0,0.0,82,4,29,6,5
1902593431,0.00019008771248625435,1.0,0.0,178,3,131,15,19
8638020235,7.395107707728865e-05,0.0,1.0,1,2,301,60,77
8638400210,7.395107707728865e-05,0.0,1.0,42,3,434,77,97
8642239537,7.395107707728865e-05,0.0,3.0,15,19,892,102,132
9701236928,9.494393404895982e-05,1.0,0.0,15,9,892,102,132
8646379582,7.395107707728865e-05,0.0,1.0,42,4,434,77,97
8649446953,7.395107707728865e-05,0.0,2.0,687,6,12,3,2
1782222554,0.00010544036253479542,1.0,0.0,687,8,12,3,2
8882071938,0.00010544036253479542,1.0,0.0,687,2,12,3,2
8653406881,7.395107707728865e-05,0.0,1.0,21,13,968,38,41
8655758634,7.395107707728865e-05,0.0,1.0,21,5,968,38,41
6954642104,0.00019061511215643317,1.0,0.0,537,5,12,3,2
7483715497,9.482112083687183e-05,1.0,0.0,47,12,451,42,64
8677438622,7.395107707728865e-05,0.0,1.0,688,2,2,2,1
9383989478,0.00013692964799230217,1.0,0.0,688,2,2,2,1
8681181393,7.395107707728865e-05,0.0,1.0,689,5,9,2,1
0744682490,0.00013692964799230217,1.0,0.0,689,6,9,2,1
8683801441,7.395107707728865e-05,0.0,1.0,89,2,678,39,40
7839775843,0.0002443005763205641,1.0,0.0,398,5,25,4,3
8690302370,7.395107707728865e-05,0.0,1.0,64,7,443,57,91
0214940775,0.0001431199779969905,1.0,0.0,74,5,374,40,47
2774343697,0.0001431199779969905,1.0,0.0,74,3,374,40,47
2853518586,0.0001431199779969905,1.0,0.0,74,4,374,40,47
3452720229,0.0001431199779969905,1.0,0.0,74,5,374,40,47
8737756972,0.0001431199779969905,1.0,0.0,74,3,374,40,47
8796737840,0.0001431199779969905,1.0,0.0,74,3,374,40,47
9913312983,0.0001431199779969905,1.0,0.0,74,11,374,40,47
8704938491,7.395107707728865e-05,0.0,1.0,15,2,892,102,132
8706693559,7.395107707728865e-05,0.0,1.0,575,7,17,3,2
8709290273,7.395107707728865e-05,0.0,1.0,116,2,437,42,57
2274327018,0.00016245550750141474,1.0,0.0,31,5,600,44,60
3641808304,0.00016245550750141474,1.0,0.0,31,11,600,44,60
8710090894,7.395107707728865e-05,0.0,1.0,690,4,7,2,1
8839872404,0.00013692964799230217,1.0,0.0,690,5,7,2,1
8711352920,7.395107707728865e-05,0.0,1.0,30,6,1026,92,103
9630318637,0.0002901937399724075,1.0,1.0,78,11,56,11,10
8713455134,7.395107707728865e-05,0.0,1.0,90,2,794,33,35
8714346134,7.395107707728865e-05,0.0,1.0,10,3,307,53,59
8718316884,7.395107707728865e-05,0.0,1.0,19,2,1295,117,246
8727232980,7.395107707728865e-05,0.0,1.0,24,2,220,50,58
8727690371,7.395107707728865e-05,0.0,1.0,50,2,39,9,9
8728266529,7.395107707728865e-05,0.0,1.0,52,4,1745,99,105
8732841018,7.395107707728865e-05,0.0,1.0,691,2,3,2,1
1853689259,0.00013692964799230217,1.0,0.0,691,3,3,2,1
8738164411,7.395107707728865e-05,0.0,1.0,132,4,197,33,46
8741183624,7.395107707728865e-05,0.0,1.0,692,6,15,2,1
6485183428,0.00013692964799230217,1.0,0.0,692,11,15,2,1
8745680804,7.395107707728865e-05,0.0,1.0,616,2,8,3,2
0809929250,0.0002833218225454681,1.0,0.0,83,2,83,12,15
8766704442,7.395107707728865e-05,0.0,1.0,116,2,437,42,57
8769603887,0.0001363225674957625,1.0,1.0,173,12,105,9,9
8416503731,9.728388409311756e-05,1.0,0.0,26,2,799,102,138
8776454687,7.395107707728865e-05,0.0,1.0,15,3,892,102,132
0941814599,0.00018698721071813142,1.0,0.0,122,4,61,12,11
8783500440,7.395107707728865e-05,0.0,1.0,43,3,845,92,136
8783577581,7.395107707728865e-05,0.0,1.0,68,3,470,50,96
8783622448,7.395107707728865e-05,0.0,1.0,62,2,747,30,32
8791442456,7.395107707728865e-05,0.0,1.0,53,3,947,47,47
8791499430,7.395107707728865e-05,0.0,2.0,19,4,1295,117,246
8799061136,0.00010544036253479542,1.0,0.0,19,4,1295,117,246
8794191013,7.395107707728865e-05,0.0,1.0,170,4,65,13,12
8807884416,7.395107707728865e-05,0.0,1.0,150,2,6,3,2
8812873986,7.395107707728865e-05,0.0,2.0,122,3,61,12,11
8816194095,7.395107707728865e-05,0.0,1.0,693,4,5,2,1
4211333959,0.00013692964799230217,1.0,0.0,693,3,5,2,1
8818518844,7.395107707728865e-05,0.0,1.0,116,3,437,42,57
8819934166,7.395107707728865e-05,0.0,1.0,694,2,2,2,1
1152094240,0.00013692964799230217,1.0,0.0,694,2,2,2,1
