source_npi,target_npi,sharedpats,community_id
3701116132,0741148261,2,73
3701116132,4770651042,2,73
4770651042,6723481261,3,73
3707445368,1540628309,2,41
4611862848,6955475791,3,111
3718379020,1655189465,2,378
3719714937,3747656594,3,183
3720766736,3497817452,2,63
3720766736,8207899456,2,63
3722074704,3646632094,2,188
3722074704,8149218711,2,188
3726194782,3517371403,2,43
3731422095,3128396404,2,70
3733656338,1765360963,2,246
3737482812,9688870515,2,379
3738718621,4482363487,2,11
3746798631,7895804572,2,1
3757375061,9228518939,2,168
3759332217,8129949484,2,253
3760740670,4234138286,3,141
3772672635,6142060391,2,380
3775239593,1337316102,2,74
3787994391,7435139025,2,381
3792925469,2188113426,2,32
5464894126,3134566076,2,32
3800926345,6104805770,2,382
3806506755,7729382639,2,383
3932927024,3806728350,3,42
4817714344,3806728350,4,42
8939822394,3806728350,2,42
3807005642,2689606218,2,19
3808243686,6827629085,2,384
6827629085,3026009981,2,384
3812916951,4345160771,2,18
3813364102,7168180005,2,26
3815953970,0808427148,2,64
3818842435,2377089100,2,64
3818842435,5014750889,2,64
3818842435,5710456751,2,64
3818842435,7055222232,3,64
3818842435,8218159213,2,64
3818842435,8375171864,2,64
3818842435,9771417653,2,64
9771417653,5710456751,2,64
9771417653,7071110730,4,64
9771417653,7713863713,2,64
9771417653,8218159213,2,64
9771417653,9541990341,2,64
3820133248,1586461282,2,111
3820133248,1842188533,2,111
3820133248,3052935797,2,111
3820133248,4668465887,2,111
3820133248,6955475791,3,111
3820133248,7319323665,2,111
3820815437,1322629508,2,328
9597581787,0615565968,2,17
9597581787,3823649577,2,17
3824208688,9430538303,2,41
3826841653,2503159927,2,15
3827948255,0234128949,2,68
3827948255,0802885332,3,68
3827948255,5734403746,2,
3827948255,8399822608,3,68
3827948255,9943567290,2,68
3838065519,2690462085,2,71
3838518627,4332659805,2,
3842913989,1864509239,2,37
3856943479,9247708548,2,72
3864961785,5759049693,2,10
3871640415,2866295111,2,21
3874567325,0649772762,2,385
3874993186,1067314344,2,386
3886727459,7382644269,2,76
3888069216,9943567290,2,68
3892240582,4651952988,2,387
3892542195,0524431244,2,90
5999204169,7481398045,2,
3896574743,6743157602,2,17
3901004071,4468897019,2,32
3902544967,6013557853,2,47
3905582201,3806728350,2,42
3909272441,1546165930,2,388
3909514529,1470108596,2,389
3919907246,7291694067,2,390
7291694067,0167667386,2,390
3919999452,5111491524,2,3
3921280733,0888901330,2,52
3924843526,4482363487,3,11
3927391247,6743157602,2,17
3927391247,9882406871,2,17
9882406871,3927391247,2,17
3933691156,0659538917,2,24
3933691156,6804338533,2,24
3934076490,3552796390,2,
3934076490,7481398045,2,3
6681825773,2313598186,2,94
6681825773,4898333710,2,94
6681825773,8082755979,3,94
7607899004,2938149410,2,94
3951815950,8207899456,2,63
3955837695,3177196045,2,11
4523977630,7363745643,2,124
3960569903,6651302625,2,93
6651302625,1816946469,3,93
6651302625,6666066006,2,93
6651302625,7132269719,2,
6651302625,8207899456,2,
6651302625,9376365928,3,93
3961005650,9416288285,2,391
3963397757,1312675812,2,392
3965641029,1052105939,2,
3965641029,1298826910,2,92
3971034425,9508456261,2,393
8083453344,8208965993,2,19
3972644789,5032855400,2,96
3972685245,1179391621,2,394
3976481055,2407651749,2,41
3977519885,7637037014,2,98
7637037014,1602779236,2,98
7637037014,6502930399,2,98
7637037014,7132269719,2,
7637037014,8254380839,2,98
3986148472,9197740339,3,395
9197740339,2771920786,2,395
9197740339,4292372443,2,395
3988731975,2689606218,2,19
3989085696,0344675887,2,90
3989085696,3105159613,2,90
3992532223,2882000703,2,62
4000594725,5458608016,2,167
4004362302,8928473800,2,8
4004578173,2626540494,2,10
4004578173,5119209492,2,10
4011526044,7055606640,2,396
7055606640,4606694832,2,396
4013766261,9392838910,2,366
4016234881,3767128588,2,397
4016664565,7711292210,2,93
7711292210,8179917138,2,93
4020118412,1694575041,2,30
4020118412,1973668724,2,30
6391497382,0281904675,2,109
4020502261,8688593114,2,398
8688593114,7839775843,2,398
4023023305,5774766092,2,103
4023747534,3552796390,2,4
4023875963,0888901330,2,
4023875963,1052105939,2,
4023875963,1973668724,2,
4025924752,5203536234,2,399
4026180070,3286428551,2,400
4026302226,0479815821,2,103
4029614228,1693678699,2,401
8580830501,5649918185,2,162
4037774505,7040320107,2,402
4038615265,1033456526,2,19
4040534484,5022503754,2,31
4041439571,6692965694,2,403
4042328272,7058697667,2,97
4044916394,6461057479,2,140
4045309058,2329869690,2,404
4060912511,0620723623,2,113
4061378019,4234138286,2,141
4064918595,5013279991,2,109
4064918595,5040521237,2,109
4065676096,8805942511,2,405
4065988442,8596582355,2,29
4068840306,0564487693,2,66
4068840306,1359216874,2,66
4068840306,2217283017,2,66
4068840306,4091567305,2,66
4068840306,5259657220,3,66
5259657220,0445880490,2,66
5259657220,1359216874,2,66
5259657220,5458817181,3,66
4076737661,8207167609,2,305
4081688115,1256684163,2,161
4081688115,1346845511,2,161
4417646855,4085672518,3,17
4417646855,4315939137,3,17
4417646855,5195331021,2,17
4417646855,8732740365,2,17
5665623091,2440921516,2,139
5665623091,2573270142,2,139
5665623091,2704385688,2,139
5665623091,3814651134,2,139
5665623091,4085672518,2,
5665623091,5734403746,2,
5665623091,6149698400,2,139
5665623091,6743157602,2,
5665623091,7317592905,2,139
5665623091,8207899456,2,
5519328296,2675886155,2,66
4096770349,9475746661,2,406
4098074279,4448893221,2,407
4098551736,2181317304,2,84
4101067634,4191609362,2,408
4101353690,9571508224,2,85
4102786562,4064522313,2,10
4102786562,8816191278,2,10
8816191278,3476384418,3,10
8816191278,5005205657,2,10
4103171911,6358886848,2,132
4103171911,9581107296,2,132
4109659220,0510860752,2,120
4109659220,9584435722,2,120
4112913186,0202288092,2,409
4120136049,6027867186,2,49
4120556215,1103554266,2,43
4120662922,9323427657,2,410
4123105459,1050444600,2,284
4123105459,2252162640,2,284
8102738022,0592266415,2,123
8102738022,6998051072,3,123
8102738022,8990806591,4,123
4123750475,7898015238,4,411
4130710225,2979682755,3,41
4134245335,0620723623,2,113
4136598219,0888901330,2,52
4136598219,8080877632,2,52
4139864353,4332659805,2,26
4139920503,9125882544,2,412
4141300643,4278270129,2,43
4278270129,3517371403,2,43
4278270129,4506123994,2,43
4278270129,8237370698,3,43
4143012303,5759049693,2,10
4149193151,1973668724,2,30
4149384351,7183629035,2,61
4149627478,9147918442,2,264
4154013676,5040521237,2,109
4155217392,0353770768,2,56
4157997804,2909134083,2,24
4158608114,4053065746,2,413
4160566443,8399822608,2,68
4161021101,4558707729,2,56
4165906791,0235738768,2,414
4172441602,2181317304,3,84
4178774340,8399822608,2,68
4179359806,1973668724,2,30
4180357230,1973668724,2,30
4187659474,2909134083,2,24
4197965955,1586461282,2,111
4202504518,1853416423,2,41
4208457648,1052105939,2,91
4211049338,6630495812,2,415
4212491635,6804338533,2,24
4216811007,3762617280,2,416
4217908663,1973668724,2,30
4219148202,6058931171,3,417
4219148202,9387685716,2,417
6058931171,4219148202,2,417
4221900596,8101093083,2,418
6371945448,4234138286,2,141
4235778243,5040521237,2,109
4241575544,7417564618,2,419
4243755808,6114036615,2,244
4247735778,3552796390,2,4
4247762483,6358886848,2,132
4249487679,5894158936,2,420
6415050703,4262861732,2,56
6415050703,6824721836,2,56
8358106891,0910508698,2,56
8358106891,8514067017,4,56
4277668876,7481398045,2,3
4279785637,4315939137,2,
4279785637,6700186094,2,70
4285294997,1318612872,2,421
4292547686,5872770182,2,106
4294352961,8688593114,2,398
4295621046,5584447777,2,422
4303706472,0289570745,2,83
4308791148,4292372443,2,395
4309500304,2520574560,2,423
4311509763,6111144635,2,424
4311580720,3806728350,2,42
4314645889,9943567290,2,68
4316831116,4293286178,2,425
4322000748,0853470820,2,426
4322000748,7806868756,2,426
4325238910,1847918458,2,427
4325314757,3552796390,2,4
4329226969,9871915932,2,109
4331486287,4199341016,2,19
4357312579,2241050583,3,26
4357312579,4332659805,3,26
5369649294,1256684163,2,161
5604770516,2433415303,2,27
5604770516,5296829196,2,27
6282231866,2177243057,2,33
6282231866,4332659805,2,
6282231866,6585316279,2,33
8118384618,4332659805,3,26
8118384618,6605895467,2,26
8118384618,7168180005,2,26
8118384618,9979265126,2,
8799538318,1477804124,3,168
8799538318,4332659805,2,
8799538318,5040521237,2,
8799538318,5695474522,3,168
8799538318,5948078532,3,168
8799538318,9228518939,3,168
9040809664,5695474522,3,168
9040809664,6381448677,2,168
9040809664,7697918800,3,168
4337512051,3355357727,2,428
4340195941,3377073031,2,1
4341012632,3517371403,2,43
4341012632,4445937869,4,43
4342536886,5083078073,2,429
4824842417,1103554266,2,43
4824842417,3517371403,2,43
4824842417,4120556215,2,43
6688092591,2536581029,2,160
6688092591,3981829636,2,160
4345266401,3339813753,2,71
4345413462,5273125132,2,1
4345413462,8237741225,2,1
4346586253,7503543937,2,430
4776303886,6055290757,2,73
4352810273,1298826910,2,92
4365779964,4101980903,2,53
4365779964,6323346060,2,53
6323346060,2052541087,2,53
4366401352,3086010638,2,431
4366401352,7296855676,2,431
4366401352,9079092791,2,431
7296855676,4366401352,2,431
9079092791,4366401352,2,431
4366662048,1784573273,2,42
4366948066,0620723623,2,113
8663097768,4368451239,2,178
4369538689,9387698787,2,432
4369684944,5512727669,2,7
4371013061,0888901330,2,52
4373492367,4929285149,2,84
4377936811,2685374083,2,433
4379325320,2367191660,2,240
4379325320,7276260585,2,240
4379763968,8698467005,2,74
4380203641,3552796390,2,4
4383735281,2480680808,2,20
4387239033,1052105939,2,
4387239033,7078333108,2,98
7078333108,1560982350,2,98
4388062089,7908140955,2,434
4401616651,4902260259,2,236
4403593579,8698467005,2,74
4405557664,3867083193,3,305
4405557664,8207167609,2,305
4408246271,8337776953,2,435
4412062039,2052541087,2,53
5195331021,1024634289,3,17
5195331021,1246222985,2,17
5195331021,2715160578,3,17
5195331021,3128396404,3,
5195331021,3823649577,2,17
5195331021,4450832998,2,17
5195331021,6743157602,3,17
5195331021,7872369581,3,17
5195331021,8090450855,2,17
5195331021,8207899456,3,
5195331021,8755461418,2,17
5195331021,9882462801,2,17
4417956599,2052541087,2,53
4426088293,5119209492,2,10
4426088293,8437715502,3,10
4431169742,2165373918,2,281
4431795018,2866295111,3,
4431795018,4314645889,2,68
4431795018,5340785586,2,68
4431795018,8399822608,7,68
4431795018,9943567290,4,68
4435852409,4201027287,2,25
4436914955,5363289949,2,266
4442397549,4201027287,2,25
4442430159,3733656338,2,246
4460828744,6743157602,2,17
4466584289,1298826910,2,92
5203499768,0842848271,2,32
5203499768,2188113426,2,32
6340805928,4468897019,2,32
7803675447,3134566076,2,32
4476551839,4500691180,2,31
4478655389,0203501163,2,436
4480478020,6955475791,2,111
6322722903,0250584036,3,49
6322722903,1308731628,2,49
6322722903,3552796390,2,
6322722903,4482363487,2,
6322722903,5111491524,2,
6322722903,7293532219,2,49
9002852755,0250584036,3,49
4483598687,0479815821,2,103
4485524177,8437715502,2,10
4486720564,3055257896,2,55
4495371959,2657714441,4,437
4497999681,5111407751,2,81
7461464487,6319414854,2,61
7461464487,7183629035,3,61
4503457837,2689606218,2,19
4508532222,4332659805,2,26
4508594421,3364256137,2,438
4509008254,4781976460,2,96
4513838991,3236465399,2,37
4514503383,6804338533,2,24
4515585584,6088925388,2,104
6088925388,0365332295,2,104
6088925388,8750124996,2,104
4515745474,3603523459,2,371
4521370094,8990806591,2,123
4521669640,5730655270,2,244
4523762969,9011551271,2,80
4527392389,8208965993,2,19
4529556890,1377358796,2,253
4529556890,5554267915,2,
8150983842,4530894614,4,51
4531403698,0808427148,2,64
4531403698,3433121123,2,64
4536841849,0659202128,2,52
4536841849,0888901330,2,52
4537636989,3247182473,2,348
4537636989,6721464035,2,348
4538405572,5474693926,2,439
4538867568,7410193484,2,47
4540696546,0888901330,2,52
4541904909,1586461282,2,111
4544171572,4332659805,2,26
4545813102,7495980615,2,440
4551269768,2715160578,2,17
4551269768,8207899456,2,
4551941274,3806728350,2,42
4557063474,1608990264,2,20
4557063474,6056848180,2,20
4557063474,7692084543,2,20
4560243447,5176410067,2,441
4568379043,6585316279,2,33
4569690676,8847120515,2,442
4574549246,3517371403,2,43
4577922259,2503159927,2,15
4578747160,5872770182,3,106
4580547681,8278794697,2,443
4581633189,0230868356,2,91
4581633189,1052105939,2,91
4582848956,3269877021,2,444
4582848956,5240919028,2,444
5240919028,3269877021,2,444
4584106642,5252912493,2,10
4584106642,8437715502,3,10
5252912493,8437715502,2,10
4591232209,5189857299,2,445
4591232209,9988064737,2,445
5189857299,7961400834,2,
5189857299,9988064737,2,445
4593278558,2726399145,3,18
4593278558,6082032418,2,18
4600429993,1909989105,2,446
4604898115,7895804572,2,1
4608744506,8207899456,2,63
4610039184,6910558518,2,447
4610880908,2503159927,2,15
4612608358,8990806591,2,123
4613683547,0941734431,2,90
4613683547,5150432998,2,90
4613683547,8765543148,2,90
4614446929,0167667386,2,390
4614446929,7291694067,2,390
4615871261,3806728350,2,42
4615871261,3900416858,2,42
4616081749,7689992118,2,195
4621308913,7769492434,2,448
4623006970,0620723623,2,113
4638564663,5100247932,2,449
4643866151,9271443462,2,450
4644672747,1795786345,2,451
4651327205,6494327465,2,452
4651327205,9216454908,2,452
4651762929,3962405107,2,453
4652778247,0888901330,2,52
4653050612,1465838356,2,454
4657343404,8454962534,2,116
4662542545,2482526289,2,164
4666298252,2890864733,2,95
4668324913,9360021230,2,455
4669133701,1973668724,2,
4669133701,5675994458,2,31
4669133701,8709958036,3,31
4669133701,9267597668,2,
9267597668,1973668724,2,
9267597668,3149950608,2,60
4670811204,6243049398,2,456
5569834520,0888901330,2,
5569834520,1447044029,2,50
5569834520,9585743964,3,50
4679282114,9341110400,3,457
6937167796,6250678182,2,227
6937167796,9875107644,2,227
4687807091,6585316279,2,33
4691058175,2277668990,2,70
4691058175,3128396404,2,70
4692453255,6723481261,2,73
4693095346,0888901330,2,52
4696500443,8198589276,2,49
5443812746,5718120376,2,64
4705955928,1743535796,2,458
4706262850,2241257612,2,459
4708260733,7705725630,2,89
7705725630,0329757128,2,89
7705725630,4708260733,2,89
4709427493,3517371403,2,43
4709551513,5425851370,3,460
6235897897,3517371403,2,
7451284824,3517371403,3,
7451284824,4712447093,2,72
4716736304,0479815821,2,103
4717198142,6813502645,2,110
6813502645,1916683578,2,110
6813502645,2280217606,2,110
6813502645,2391520563,3,110
6813502645,5795807659,2,110
6813502645,7184285194,2,110
4721127480,8939822394,2,42
4722505577,6937672210,2,111
4722849375,5903507976,2,31
5903507976,1973668724,2,
5903507976,3134566076,2,
5903507976,6078897577,2,31
5903507976,7183629035,2,
4726469337,6743157602,2,17
4735998704,1033456526,2,19
4739803953,9979265126,2,105
4749036224,3951145086,2,94
4749387616,1842188533,2,111
4761381938,5559330678,2,99
5559330678,1817954975,2,99
5559330678,4815561866,2,99
5559330678,5015093309,2,99
5559330678,6590982953,2,99
5559330678,8090529752,4,99
4766187353,0329757128,2,89
4766953431,4290105260,2,248
4775484541,0303377267,2,461
6035410312,5646448957,3,96
4783333183,1033456526,2,19
4785125388,0730556324,2,462
4794297215,4340939114,2,463
4794595192,1112729228,2,43
4794595192,3517371403,2,43
4797141437,4332659805,2,
4797710108,1860865933,2,258
4804980650,7674961745,2,464
4805407060,2866295111,2,21
4809533927,4013766261,2,366
4810737513,1973668724,2,30
4812085435,4342155221,2,465
4812936463,7132269719,3,41
4812936463,7230706879,2,41
4819502492,3517371403,2,43
4819750424,4201027287,3,25
4824921644,3128396404,2,70
4826030253,6758972041,2,466
4838503410,2909134083,2,24
4841539084,2557764050,2,42
4841539084,4006570169,2,42
4842399058,3552796390,2,4
4842645658,4123724626,3,123
4842645658,5407511524,3,123
4842645658,8990806591,2,123
4846109456,6804338533,2,24
4846502838,6052903246,3,1
4848658137,4345160771,3,18
4857871557,6743157602,2,17
4858359128,9061484852,2,186
4859132587,0479815821,2,103
4861372674,1863223403,2,22
4861372674,5580231312,2,22
4866970682,9671733583,2,74
4869401047,4332659805,2,26
4869997377,0941734431,2,90
4875348673,5040521237,2,109
4876324215,1228103801,2,54
4881844657,6013557853,2,47
4881887466,9656623009,2,77
4887552328,8990806591,3,123
4899564373,3436042328,2,123
4899564373,8990806591,2,123
4901701153,0585236037,2,283
4904972228,8837495678,2,180
5715862985,3665331799,2,178
4908528348,1973668724,2,30
4909765489,3820900662,2,105
4912188036,3807673623,2,467
4924398760,3134566076,2,32
4929518967,6039137782,2,468
6039137782,3995797598,2,468
4931496868,3507288989,2,60
4931496868,6470386877,2,60
4931496868,7183629035,2,
4933448566,5872770182,2,106
4943739843,0874095420,2,469
4947397343,4597288837,2,470
4952886279,5040521237,3,109
4954007712,1971495646,2,264
4963321050,4896709585,2,116
4965741734,1033456526,2,19
4965741734,7912074791,2,19
4978073674,3552796390,2,
4978073674,6804338533,3,24
4978339963,8612309567,2,52
4978339963,8914246930,2,52
8612309567,8914246930,2,52
4979165031,5857550863,2,43
4981010348,0780829573,2,17
4981010348,2794077486,2,17
4981010348,4085672518,3,17
4981010348,6743157602,2,17
4981223482,3188061399,2,471
4985867354,1038929238,2,472
4985919857,5558853091,2,473
4990498807,7777306417,2,328
7777306417,3173767804,2,328
7777306417,8998148957,2,328
7777306417,9782007131,2,328
4996396957,2704385688,2,139
5001137831,2547018389,2,3
5001999714,1059346688,2,30
5001999714,1973668724,2,30
5002571658,7183629035,2,61
5005205657,1848534533,2,10
5005205657,2843615651,2,10
5005205657,3476384418,2,10
5005205657,5759049693,3,10
5005205657,6182363674,2,10
5005205657,8437715502,2,10
5005205657,9577729040,2,10
5005249904,5983941525,2,474
5007234702,7689992118,3,195
5010358144,8381777283,2,475
5012135005,4345160771,2,18
5013382288,8232778165,2,15
8232778165,8411898039,2,15
5015093309,5559330678,2,99
5016230701,5554267915,2,45
5018373264,0295010922,2,84
5018907606,2262389763,2,476
5032666565,9045741249,2,477
5646448957,4781976460,3,96
7661900532,0581887951,2,139
7661900532,9938431973,2,139
5033728859,5886174191,2,478
5034575106,4332659805,2,26
5037981432,3517371403,2,43
8514067017,0479815821,2,
8514067017,0987194381,2,56
8514067017,1821905953,2,56
8514067017,3325710051,2,56
8514067017,8358106891,4,56
8514067017,8399822608,2,
8514067017,9669454064,2,56
5040227586,0386395240,2,29
6229290839,8954097087,2,109
9210917064,5636112683,2,55
9624811861,2052541087,2,
9624811861,2482526289,2,164
9624811861,9289576703,2,164
9941206001,0729461434,2,109
9941206001,6497306342,2,109
9941206001,6585316279,2,
5041209172,7132269719,2,41
5043837914,0053236950,2,479
5043837914,6375612023,2,479
5043963228,5212834377,2,480
5050806480,6684828519,2,369
6684828519,3577967660,4,369
5050990877,0888901330,2,52
5051117900,8990806591,2,123
5058387613,2690462085,4,71
5058387613,3108297979,2,71
5058387613,3553212654,4,71
5058387613,5154832822,2,71
5060579122,9919826723,2,99
5069743415,1973668724,2,30
5072107340,7868255585,2,481
5078964990,1143795043,2,482
5080398761,9746017297,2,26
9746017297,2241050583,3,26
9746017297,4332659805,3,26
9746017297,4567343180,2,26
5085124678,7481398045,2,3
5088390430,2573270142,3,139
5088396912,6505474167,2,483
5091410137,0244023800,2,1
5097297581,3796755435,2,484
5106929808,4636727620,2,485
5106929808,8154892608,2,485
5107352302,1118085171,2,29
6690303788,0280196853,2,81
5111930284,0629339256,3,36
5125628269,5255686079,2,
5127445447,6804338533,2,24
5131301598,6929361334,2,57
5133453693,5333645593,2,15
5144693406,3446318918,3,487
5144709243,6743157602,2,17
5148808530,2739818046,2,488
5160070529,6020354431,2,489
5162671536,5199139171,2,66
5162879026,7090247369,2,305
5162879026,8207167609,2,305
5171786968,0731098401,2,490
5172283181,0961832400,2,491
5172729536,7198993198,2,492
5179446486,7132269719,2,41
5182310219,0479815821,2,103
5185380184,6804338533,2,24
5188308891,8532069827,2,493
5189621669,2714778009,2,494
5189808092,1033456526,2,19
5194188726,6955475791,2,111
5195193907,6358886848,2,132
8755461418,3128396404,2,
5197807357,0826860564,2,495
5198677831,2625990106,2,496
5200885094,2725297847,2,497
5202441497,5125628269,2,486
5205409440,8869119630,2,498
5209044471,2937347257,2,1
5209908166,2926494047,2,329
5216829937,1194199515,2,56
5216829937,1406901042,2,56
5216829937,4558707729,2,56
5216829937,6502930399,2,
5216829937,8358106891,2,56
5217886481,6517619437,2,205
6517619437,9862308357,2,205
5218143838,5872770182,2,106
5225642586,1910860018,2,321
5228021021,6955475791,2,111
5229366866,2181317304,2,84
5229366866,8376484689,2,84
8376484689,2181317304,2,84
5233284493,6955475791,2,111
5238423890,1784573273,2,42
5238917751,1973668724,3,
5238917751,3198317523,2,112
5238917751,7183629035,2,
5239478664,4559645743,2,499
5245518272,5891452676,2,500
6278526934,4332659805,2,26
5256714953,4436914955,2,266
5256714953,6787873323,2,266
5259672736,5948016473,2,1
5263996084,4142990030,2,11
5272101259,6235573848,2,501
5272101259,7907043722,2,501
5272101259,8207899456,2,
6235573848,5272101259,2,501
5272848375,8153889378,2,91
5277317052,7481398045,2,3
5280634088,9011551271,2,80
5300795624,1973668724,2,30
5306922381,1655963343,2,502
5309370712,7392890619,2,503
5309590704,8265226179,2,504
5309658290,5914647102,2,217
5314880435,2181317304,2,
5314880435,6019093406,2,227
5317769793,4345160771,2,18
5323629577,4006570169,2,42
5324704174,8126415609,2,205
5330007088,2462820318,2,299
7705193989,0676719924,2,
7705193989,4106847566,2,15
7705193989,8454962534,2,
5337010256,1406901042,2,56
5343105078,4254672287,2,505
7509892465,2866295111,2,
5357795965,8461982462,2,244
5357831695,4248839907,2,506
5357831695,5749010981,3,506
5749010981,5357831695,3,506
5362813749,2954834365,2,41
5362813749,5660809905,3,41
5368250731,4021133326,2,507
5371047218,8165916929,2,282
5373476522,0405114540,2,508
5373507554,1499149511,2,111
5373507554,6955475791,2,111
5373507554,8550566717,2,111
5382334992,4468897019,3,32
5389347814,9943567290,2,68
5389434022,2715160578,4,17
5389434022,2835367565,2,17
5389434022,4450832998,2,17
5389434022,5195331021,2,17
5389434022,6743157602,3,17
5389434022,7798181179,2,17
7798181179,4417646855,2,17
7798181179,6743157602,2,17
7798181179,7872369581,2,17
5398161832,5750430699,2,509
5406701157,7183629035,2,61
6340301146,0533108241,2,123
6340301146,6998051072,2,123
6340301146,8990806591,4,123
5415886233,7786629259,2,510
5421346456,5431845605,2,511
5421692121,9219168381,2,512
9219168381,5300229166,2,512
9219168381,6091538647,2,512
5424312900,0650775195,2,138
5431101054,5569834520,2,50
5432900854,6609712511,2,513
5436788846,0650674431,2,514
5437393018,2248987459,2,31
5437393018,8709958036,2,31
5718120376,2377089100,2,64
5718120376,3646234494,2,
5718120376,7071110730,2,64
5718120376,8375171864,2,64
5718120376,9541990341,3,64
5453294336,3517371403,2,43
5456508703,1507715206,3,139
5462620335,2482526289,2,164
5468245430,5847873932,3,205
5468245430,7553116063,2,205
5468245430,8126415609,3,205
5847873932,5773433593,2,205
5847873932,6365449426,2,205
5847873932,8126415609,2,205
5473307075,4272172280,2,515
5475452088,1033456526,2,19
5477936028,8399822608,3,68
5481845771,4518049524,2,516
5482138528,2199246172,2,49
5487110617,8129949484,2,253
5487206184,3517371403,2,43
5487431741,6804338533,2,24
5487431741,9408506084,2,24
5487584260,2376617315,2,116
5487679017,1260202611,2,464
5487679017,9647966678,3,464
9647966678,2196944021,2,464
9647966678,3508919092,2,464
9647966678,4804980650,2,464
9647966678,5487679017,3,464
9647966678,8158778044,2,464
9647966678,9531911173,2,464
9647966678,9979265126,2,
5488877098,3366853661,2,517
5492225981,1973668724,2,30
5492417293,9228518939,2,168
8531633600,8098879143,2,72
5497907728,8941410262,2,10
5502555852,3806728350,2,42
5502715774,6555048481,3,164
5508527008,5681792709,2,166
5516485471,0010422920,2,518
5516485471,8188972434,2,518
5521548411,6955475791,2,
5521548411,8816278822,2,252
5521548411,8860288959,2,252
5524959645,4332659805,2,26
5540392429,7611012531,2,84
5542502843,3974537748,2,17
5542502843,8311687785,2,17
5544167969,0536207385,2,15
5544167969,5013382288,2,15
5549350993,6040910829,2,519
5552956008,6955475791,2,111
5558262195,3552796390,2,4
5558383891,5115680245,2,248
8090529752,3088415853,2,99
8090529752,5559330678,2,99
5560386714,6109709733,2,63
6109709733,8207899456,2,63
5563232524,2715160578,2,17
5563232524,5902900121,2,17
5902900121,3128396404,2,
5902900121,9882462801,2,17
5563820388,3517371403,2,43
5564850915,9387254202,2,99
5564866450,2821513811,2,111
5564944723,0605850746,2,520
5573786304,1535183848,2,521
5574532638,5005124241,2,522
5577786395,0193329500,2,18
5580617373,2392624850,2,72
5580781486,4179713062,2,523
5582067936,5487431741,2,24
5582067936,6804338533,2,24
5582067936,9408506084,2,24
5584721297,4577774924,2,524
5587143332,7912360088,2,525
5592466013,0431020968,2,26
5593418658,0731098401,2,490
5593418658,7346456021,2,490
5601471720,8411898039,2,15
5601888678,6804338533,2,24
5603285341,9061484852,3,186
5605000166,2088971339,2,526
5607110497,2670181865,2,527
5615467725,7680302321,2,116
5616382269,0479815821,3,103
5618643530,1052105939,2,91
5623148347,0384393721,2,528
5623148347,7891423929,2,528
5623148347,8732184282,2,528
5623148347,9313343487,2,528
5630371112,5259657220,2,66
5630594187,6998051072,2,123
5636484481,6704229710,2,98
5642919021,0479815821,2,103
5646412906,5403533589,2,105
5646494783,2052541087,2,53
5653229283,0984500377,2,91
5653229283,8153889378,2,91
5653333456,5040521237,2,
5653333456,5695474522,2,168
5653333456,9040809664,2,168
5658488448,4993475235,2,529
5659503594,9891720469,2,530
5659883984,3678418115,3,20
5659883984,6112120806,3,20
5664841446,6723481261,2,73
5668660861,0620723623,2,113
5669065772,8437715502,2,10
5671939270,2866295111,2,21
5674374799,7132269719,2,41
5676948006,3408029039,2,227
5680984135,0690879673,2,98
5684219624,5458817181,2,66
5685284536,3019159074,2,105
5694998342,9461710205,2,531
5696756893,9348559327,2,35
5697896664,9652959605,2,315
5702158042,1973668724,2,30
5702899557,3759332217,2,253
5712925184,1489975886,2,111
5712925184,3517371403,2,
5712925184,6955475791,2,111
5714742571,8142160585,2,532
7071110730,7265843244,2,64
9541990341,0848493586,2,64
9541990341,1402517185,2,64
9541990341,2181317304,2,
9541990341,2245634586,2,64
9541990341,2377089100,4,64
9541990341,3458936057,2,64
9541990341,3793444509,2,64
9541990341,5718120376,2,64
9541990341,7055222232,4,64
9541990341,7071110730,4,64
9541990341,8218159213,3,64
9541990341,8375171864,2,64
9541990341,8454962534,2,
9541990341,9771417653,2,64
5718606997,3287478207,2,132
5718606997,6358886848,2,132
5729077670,6649363951,2,533
5731567724,6585316279,2,33
5733089738,6998051072,2,123
5733089738,8990806591,2,123
5734165993,5038386362,2,27
5734220498,1077426146,2,160
5744098651,9979265126,2,105
5756319563,3747656594,3,183
5768446123,8207899456,2,63
5773433593,1190564181,2,205
5780854060,3406627906,2,534
5783316677,2741392251,2,122
5786000879,0329757128,2,89
5786000879,9227291437,2,89
5786388281,0221840958,2,31
5787162457,7004312913,2,94
7004312913,6684014520,2,94
5787550283,4656976016,2,276
5795807659,1916683578,3,110
5795807659,2280217606,2,110
5795807659,6813502645,2,110
5796736197,4109535382,2,445
5796736197,5189857299,3,445
5796736197,9304621419,2,445
5797598071,2482526289,2,164
5798886192,3806728350,2,42
5799217268,3806728350,2,42
6992247247,1973668724,2,
5806918607,7202215402,2,535
5808121583,1586461282,2,111
5810544656,1973668724,3,30
5813869058,3552796390,2,4
5815871560,1117051864,2,160
5816110724,1052105939,2,91
5829956599,9979265126,2,105
5832742287,2892933875,2,326
5834992670,5231621314,2,536
5835468264,0652228068,2,116
5835468264,8454962534,2,116
5854091078,1586461282,2,111
5858030433,7183629035,2,61
8572020678,3314032528,2,
8572020678,3552796390,4,
8572020678,5111491524,4,
